   8.00000000       2.99310327    	2.79745889
   10.0000000       3.04074621    	2.83330703
   12.0000000       3.08450913    	2.84193754
   14.0000000       3.12975383    	2.83198309
   16.0000000       3.17900705    	2.81385684
   18.0000000       3.23279381    	2.79783130
   20.0000000       3.29017901    	2.79280472
   22.0000000       3.34920859    	2.80525565
   24.0000000       3.40744042    	2.83762932
   26.0000000       3.46255279    	2.88859820
   28.0000000       3.51285791    	2.95313191
   30.0000000       3.55753231    	3.02461696
   32.0000000       3.59651208    	3.09699559
   35.0000000       3.64534235    	3.19821525
   40.0000000       3.70681858    	3.33394599
   45.0000000       3.75176787    	3.42995548
   50.0000000       3.78661919    	3.49843597
