   8.00000000       3.04418731    	2.77989125
   10.0000000       3.10661340    	2.85719156
   12.0000000       3.15533471    	2.91022635
   14.0000000       3.19696236    	2.94128561
   16.0000000       3.23586273    	2.95412254
   18.0000000       3.27479887    	2.95365429
   20.0000000       3.31532717    	2.94579983
   22.0000000       3.35808253    	2.93595290
   24.0000000       3.40299559    	2.92956853
   26.0000000       3.44946909    	2.93084860
   28.0000000       3.49655557    	2.94257212
   30.0000000       3.54314685    	2.96579385
   32.0000000       3.58817601    	3.00040245
   35.0000000       3.65093040    	3.06917500
   40.0000000       3.73913622    	3.20742726
   45.0000000       3.80671716    	3.34515643
   50.0000000       3.85736513    	3.46507454
