   8.00000000       3.02927470    	2.76486492
   10.0000000       3.10050392    	2.77567983
   12.0000000       3.17718387    	2.75480890
   14.0000000       3.26220155    	2.74466252
   16.0000000       3.35023022    	2.77586675
   18.0000000       3.43268704    	2.85506439
   20.0000000       3.50319409    	2.96499705
   22.0000000       3.55996132    	3.08158183
   24.0000000       3.60447431    	3.18802857
   26.0000000       3.63932323    	3.27777505
   28.0000000       3.66698122    	3.35010099
   30.0000000       3.68940639    	3.40777707
   32.0000000       3.70803881    	3.45323563
   35.0000000       3.73103833    	3.50410056
   40.0000000       3.76115346    	3.55989957
   45.0000000       3.78533387    	3.59590697
   50.0000000       3.80592155    	3.62333798
