   8.00000000       3.01396108    	2.80893373
   10.0000000       3.06538486    	2.83672023
   12.0000000       3.11500072    	2.83872771
   14.0000000       3.16725969    	2.82891202
   16.0000000       3.22311044    	2.82159424
   18.0000000       3.28118801    	2.82834220
   20.0000000       3.33889413    	2.85520101
   22.0000000       3.39347959    	2.90201616
   24.0000000       3.44291353    	2.96313572
   26.0000000       3.48626614    	3.03120160
   28.0000000       3.52357817    	3.09914660
   30.0000000       3.55547452    	3.16224170
   32.0000000       3.58282089    	3.21830797
   35.0000000       3.61719179    	3.28740573
   40.0000000       3.66246295    	3.36879897
   45.0000000       3.69878745    	3.42120171
   50.0000000       3.72997451    	3.45829487
