   8.00000000       2.80746555    	2.49881959
   10.0000000       2.89028478    	2.53619552
   12.0000000       2.97134304    	2.54825473
   14.0000000       3.05548406    	2.55220199
   16.0000000       3.14293242    	2.56616473
   18.0000000       3.23074007    	2.60307217
   20.0000000       3.31453681    	2.66777968
   22.0000000       3.39036345    	2.75631809
   24.0000000       3.45591974    	2.85882616
   26.0000000       3.51078033    	2.96476579
   28.0000000       3.55586123    	3.06498814
   30.0000000       3.59269333    	3.15463257
   32.0000000       3.62290025    	3.23182273
   35.0000000       3.65887713    	3.32501316
   40.0000000       3.70250082    	3.43191743
   45.0000000       3.73430872    	3.49857783
   50.0000000       3.75960565    	3.54246879
