   8.00000000       3.03881931    	2.83348393
   10.0000000       3.08958149    	2.86637473
   12.0000000       3.13739562    	2.87218738
   14.0000000       3.18711782    	2.86406946
   16.0000000       3.24012613    	2.85579085
   18.0000000       3.29558754    	2.85807371
   20.0000000       3.35147405    	2.87671137
   22.0000000       3.40547252    	2.91278887
   24.0000000       3.45570493    	2.96288061
   26.0000000       3.50107217    	3.02128911
   28.0000000       3.54125905    	3.08248067
   30.0000000       3.57650042    	3.14241815
   32.0000000       3.60732079    	3.19845963
   35.0000000       3.64663315    	3.27265930
   40.0000000       3.69837761    	3.37002540
   45.0000000       3.73844719    	3.44245028
   50.0000000       3.77079511    	3.49874949
