   8.00000000       3.09209991    	2.82818198
   10.0000000       3.15483904    	2.90144610
   12.0000000       3.20512176    	2.94802308
   14.0000000       3.24978328    	2.97192192
   16.0000000       3.29290247    	2.98022914
   18.0000000       3.33652306    	2.98125839
   20.0000000       3.38126802    	2.98207545
   22.0000000       3.42684913    	2.98793340
   24.0000000       3.47247791    	3.00216746
   26.0000000       3.51720119    	3.02562761
   28.0000000       3.56014729    	3.05736399
   30.0000000       3.60067868    	3.09556222
   32.0000000       3.63841724    	3.13786077
   35.0000000       3.68954277    	3.20446229
   40.0000000       3.76096773    	3.31271601
   45.0000000       3.81789541    	3.40961552
   50.0000000       3.86353779    	3.49359846
