   8.00000000       2.92918420    	2.55867004
   10.0000000       3.03018880    	2.61195660
   12.0000000       3.12489796    	2.65182471
   14.0000000       3.21647978    	2.68883300
   16.0000000       3.30457878    	2.73777151
   18.0000000       3.38632560    	2.80831599
   20.0000000       3.45854187    	2.89928389
   22.0000000       3.51957512    	3.00009227
   24.0000000       3.56970716    	3.09959197
   26.0000000       3.61044765    	3.18930554
   28.0000000       3.64369082    	3.26598811
   30.0000000       3.67119884    	3.32901144
   32.0000000       3.69441295    	3.38021708
   35.0000000       3.72352266    	3.43845367
   40.0000000       3.76252389    	3.50221467
   45.0000000       3.79477859    	3.54286218
   50.0000000       3.82306123    	3.57308888
