   8.00000000       3.04999781    	2.67655778
   10.0000000       3.13552332    	2.81804824
   12.0000000       3.19819307    	2.89057732
   14.0000000       3.25175071    	2.92812467
   16.0000000       3.30224109    	2.94476342
   18.0000000       3.35264134    	2.94965243
   20.0000000       3.40425658    	2.95034862
   22.0000000       3.45731902    	2.95305967
   24.0000000       3.51135063    	2.96229196
   26.0000000       3.56545281    	2.98090100
   28.0000000       3.61855006    	3.01011014
   30.0000000       3.66960335    	3.04971933
   32.0000000       3.71776438    	3.09782481
   35.0000000       3.78338933    	3.18131757
   40.0000000       3.87371254    	3.33200097
   45.0000000       3.94212699    	3.47475958
   50.0000000       3.99314761    	3.59769154
