   8.00000000       3.05534816    	2.78058243
   10.0000000       3.12191033    	2.84900403
   12.0000000       3.17789507    	2.88772273
   14.0000000       3.22998977    	2.90549541
   16.0000000       3.28179383    	2.91051030
   18.0000000       3.33491492    	2.91127372
   20.0000000       3.38948345    	2.91580176
   22.0000000       3.44456816    	2.93106890
   24.0000000       3.49865222    	2.96021438
   26.0000000       3.55013728    	3.00335979
   28.0000000       3.59776759    	3.05738831
   30.0000000       3.64084649    	3.11780906
   32.0000000       3.67922544    	3.18021035
   35.0000000       3.72858524    	3.26967716
   40.0000000       3.79309630    	3.39534521
   45.0000000       3.84194517    	3.49010849
   50.0000000       3.88054013    	3.56224227
