   8.00000000       2.94416499    	2.63368011
   10.0000000       3.02225542    	2.69649434
   12.0000000       3.09511876    	2.70582533
   14.0000000       3.17230844    	2.69438744
   16.0000000       3.25534606    	2.69260216
   18.0000000       3.34052563    	2.72256756
   20.0000000       3.42178369    	2.79085922
   22.0000000       3.49393368    	2.88867044
   24.0000000       3.55460930    	2.99916863
   26.0000000       3.60406542    	3.10726213
   28.0000000       3.64392662    	3.20399046
   30.0000000       3.67615008    	3.28700399
   32.0000000       3.70249891    	3.35564137
   35.0000000       3.73401499    	3.43625855
   40.0000000       3.77280402    	3.52738810
   45.0000000       3.80159044    	3.58563995
   50.0000000       3.82460856    	3.62624431
