   8.00000000       2.87825823    	2.34736443
   10.0000000       3.01294756    	2.53936243
   12.0000000       3.11148763    	2.66100430
   14.0000000       3.19313383    	2.73107719
   16.0000000       3.26823568    	2.76798964
   18.0000000       3.34176397    	2.78982329
   20.0000000       3.41523170    	2.81145167
   22.0000000       3.48796678    	2.84398031
   24.0000000       3.55816174    	2.89248347
   26.0000000       3.62382698    	2.95722914
   28.0000000       3.68347287    	3.03392506
   30.0000000       3.73639894    	3.11672306
   32.0000000       3.78262329    	3.20047307
   35.0000000       3.84051585    	3.31914949
   40.0000000       3.91259742    	3.48609138
   45.0000000       3.96323514    	3.61303115
   50.0000000       3.99993086    	3.70804977
