   8.00000000       3.03035259    	2.78145838
   10.0000000       3.09283137    	2.82044649
   12.0000000       3.15345621    	2.81747198
   14.0000000       3.21944880    	2.79703283
   16.0000000       3.29191875    	2.78492117
   18.0000000       3.36767268    	2.80129981
   20.0000000       3.44128418    	2.85483646
   22.0000000       3.50769091    	2.93943620
   24.0000000       3.56411815    	3.04023600
   26.0000000       3.61026835    	3.14242005
   28.0000000       3.64736414    	3.23572946
   30.0000000       3.67714119    	3.31602645
   32.0000000       3.70126534    	3.38256812
   35.0000000       3.72978806    	3.46009350
   40.0000000       3.76443768    	3.54459858
   45.0000000       3.79011607    	3.59517550
   50.0000000       3.81096864    	3.62832737
