   8.00000000       3.01246119    	2.69498110
   10.0000000       3.09091949    	2.77499127
   12.0000000       3.15650153    	2.82353544
   14.0000000       3.21703219    	2.84650898
   16.0000000       3.27733111    	2.85120440
   18.0000000       3.34003782    	2.84672570
   20.0000000       3.40595412    	2.84360170
   22.0000000       3.47430205    	2.85147405
   24.0000000       3.54312277    	2.87822962
   26.0000000       3.60985899    	2.92652845
   28.0000000       3.67210746    	2.99443245
   30.0000000       3.72819257    	3.07619309
   32.0000000       3.77738595    	3.16458392
   35.0000000       3.83855987    	3.29609466
   40.0000000       3.91261101    	3.48511815
   45.0000000       3.96226621    	3.62587857
   50.0000000       3.99666190    	3.72735786
