   8.00000000       3.01378441    	2.69797134
   10.0000000       3.08933806    	2.78903246
   12.0000000       3.15136242    	2.83281422
   14.0000000       3.20969343    	2.84712195
   16.0000000       3.26928973    	2.84364152
   18.0000000       3.33238053    	2.83441663
   20.0000000       3.39923239    	2.82961845
   22.0000000       3.46862507    	2.83865404
   24.0000000       3.53837800    	2.86677647
   26.0000000       3.60599136    	2.91491985
   28.0000000       3.66929603    	2.98012090
   30.0000000       3.72686195    	3.05706501
   32.0000000       3.77808547    	3.13947558
   35.0000000       3.84327793    	3.26253152
   40.0000000       3.92560911    	3.44345164
   45.0000000       3.98389482    	3.58534360
   50.0000000       4.02623320    	3.69287395
