   8.00000000       3.08682489    	2.92140651
   10.0000000       3.12818742    	2.93732214
   12.0000000       3.17039251    	2.92405438
   14.0000000       3.21817803    	2.89531660
   16.0000000       3.27290654    	2.86652541
   18.0000000       3.33347440    	2.85132504
   20.0000000       3.39700294    	2.86003780
   22.0000000       3.45977616    	2.89641905
   24.0000000       3.51841187    	2.95661473
   26.0000000       3.57075214    	3.03164673
   28.0000000       3.61606479    	3.11192250
   30.0000000       3.65467882    	3.18952012
   32.0000000       3.68746138    	3.26014590
   35.0000000       3.72790384    	3.34953594
   40.0000000       3.77914596    	3.45775628
   45.0000000       3.81798196    	3.53012538
   50.0000000       3.84946299    	3.58170033
