   8.00000000       3.00696445    	2.71256256
   10.0000000       3.07850695    	2.79213643
   12.0000000       3.13601279    	2.84736347
   14.0000000       3.18617105    	2.88251972
   16.0000000       3.23268127    	2.90660238
   18.0000000       3.27706265    	2.92764807
   20.0000000       3.31956863    	2.95085144
   22.0000000       3.35990310    	2.97850633
   24.0000000       3.39767575    	3.01073360
   26.0000000       3.43263459    	3.04588962
   28.0000000       3.46474195    	3.08215857
   30.0000000       3.49413967    	3.11786342
   32.0000000       3.52108359    	3.15147638
   35.0000000       3.55756450    	3.19686556
   40.0000000       3.61025143    	3.25924134
   45.0000000       3.65568113    	3.30883479
   50.0000000       3.69584060    	3.35208535
