   8.00000000       3.04471850    	2.87226725
   10.0000000       3.08725166    	2.89484406
   12.0000000       3.12911892    	2.88820744
   14.0000000       3.17514586    	2.86668158
   16.0000000       3.22672987    	2.84436464
   18.0000000       3.28298020    	2.83347416
   20.0000000       3.34152222    	2.84227681
   22.0000000       3.39933276    	2.87427855
   24.0000000       3.45361423    	2.92686629
   26.0000000       3.50245500    	2.99391031
   28.0000000       3.54502869    	3.06758714
   30.0000000       3.58140445    	3.14125991
   32.0000000       3.61218452    	3.21045589
   35.0000000       3.64965081    	3.30123758
   40.0000000       3.69527936    	3.41604209
   45.0000000       3.72752428    	3.49473476
   50.0000000       3.75176120    	3.54955363
