   8.00000000       2.99335694    	2.72675848
   10.0000000       3.06198621    	2.76273894
   12.0000000       3.12895894    	2.76591325
   14.0000000       3.19956470    	2.76086593
   16.0000000       3.27333665    	2.77080107
   18.0000000       3.34627080    	2.81090975
   20.0000000       3.41343951    	2.88207006
   22.0000000       3.47141671    	2.97340727
   24.0000000       3.51920986    	3.07021689
   26.0000000       3.55767870    	3.16101289
   28.0000000       3.58848429    	3.23999429
   30.0000000       3.61336732    	3.30552197
   32.0000000       3.63381100    	3.35816002
   35.0000000       3.65862536    	3.41761589
   40.0000000       3.69047785    	3.47965193
   45.0000000       3.71602583    	3.51501846
   50.0000000       3.73831487    	3.53806233
