   8.00000000       2.98521328    	2.64031172
   10.0000000       3.06930232    	2.74289346
   12.0000000       3.13471365    	2.81639004
   14.0000000       3.18954659    	2.86582470
   16.0000000       3.23901010    	2.89589095
   18.0000000       3.28628373    	2.91263843
   20.0000000       3.33303857    	2.92283392
   22.0000000       3.37990308    	2.93186116
   24.0000000       3.42685127    	2.94360089
   26.0000000       3.47348619    	2.96045136
   28.0000000       3.51925898    	2.98341322
   30.0000000       3.56360912    	3.01239753
   32.0000000       3.60605407    	3.04690981
   35.0000000       3.66540575    	3.10626459
   40.0000000       3.75149894    	3.21686339
   45.0000000       3.82167602    	3.32954264
   50.0000000       3.87779427    	3.43558311
