   8.00000000       3.08585620    	2.82052708
   10.0000000       3.14868093    	2.89515638
   12.0000000       3.19927025    	2.93890214
   14.0000000       3.24492860    	2.95951343
   16.0000000       3.28953671    	2.96658063
   18.0000000       3.33471298    	2.96923852
   20.0000000       3.38065481    	2.97449183
   22.0000000       3.42674017    	2.98711061
   24.0000000       3.47200894    	3.00899220
   26.0000000       3.51550913    	3.03956771
   28.0000000       3.55651188    	3.07701445
   30.0000000       3.59459090    	3.11886859
   32.0000000       3.62959814    	3.16285372
   35.0000000       3.67650986    	3.22869349
   40.0000000       3.74153209    	3.32976913
   45.0000000       3.79340196    	3.41706157
   50.0000000       3.83530331    	3.49169540
