   8.00000000       3.16092563    	2.97196698
   10.0000000       3.20911551    	2.98866606
   12.0000000       3.25738692    	2.98364758
   14.0000000       3.30950451    	2.96684051
   16.0000000       3.36654973    	2.95061564
   18.0000000       3.42745280    	2.94726229
   20.0000000       3.48960090    	2.96545553
   22.0000000       3.54975581    	3.00789475
   24.0000000       3.60510468    	3.07068038
   26.0000000       3.65398145    	3.14579535
   28.0000000       3.69596362    	3.22414017
   30.0000000       3.73151159    	3.29897141
   32.0000000       3.76151466    	3.36692119
   35.0000000       3.79825521    	3.45230603
   40.0000000       3.84420085    	3.55565572
   45.0000000       3.87841868    	3.62430882
   50.0000000       3.90572572    	3.67263246
