   8.00000000       2.89417076    	2.48117375
   10.0000000       3.00376749    	2.56638336
   12.0000000       3.10449553    	2.59782362
   14.0000000       3.20747948    	2.60880446
   16.0000000       3.31356239    	2.63925242
   18.0000000       3.41612291    	2.71661615
   20.0000000       3.50645161    	2.84167504
   22.0000000       3.57939410    	2.99196315
   24.0000000       3.63490486    	3.14078307
   26.0000000       3.67591810    	3.27120638
   28.0000000       3.70600343    	3.37789917
   30.0000000       3.72822905    	3.46179962
   32.0000000       3.74490666    	3.52636290
   35.0000000       3.76301241    	3.59528661
   40.0000000       3.78271937    	3.66120648
   45.0000000       3.79618621    	3.69285297
   50.0000000       3.80706000    	3.70785785
