   8.00000000       3.11947036    	2.90157557
   10.0000000       3.17092037    	2.95572519
   12.0000000       3.21446514    	2.98148036
   14.0000000       3.25599623    	2.98841190
   16.0000000       3.29833913    	2.98566532
   18.0000000       3.34241652    	2.98176503
   20.0000000       3.38793993    	2.98343444
   22.0000000       3.43388009    	2.99526834
   24.0000000       3.47888708    	3.01969528
   26.0000000       3.52164841    	3.05610037
   28.0000000       3.56115031    	3.10210490
   30.0000000       3.59680343    	3.15427113
   32.0000000       3.62842751    	3.20898199
   35.0000000       3.66864586    	3.29015589
   40.0000000       3.71945596    	3.40879774
   45.0000000       3.75538015    	3.50134993
   50.0000000       3.78138733    	3.57106876
