   8.00000000       2.98111486    	2.73458076
   10.0000000       3.04595113    	2.75553536
   12.0000000       3.11181879    	2.75069332
   14.0000000       3.18245792    	2.74254251
   16.0000000       3.25652099    	2.75324941
   18.0000000       3.32945323    	2.79623127
   20.0000000       3.39609551    	2.87054348
   22.0000000       3.45314384    	2.96387339
   24.0000000       3.49990416    	3.06019950
   26.0000000       3.53751445    	3.14828920
   28.0000000       3.56779838    	3.22329998
   30.0000000       3.59254694    	3.28404832
   32.0000000       3.61324525    	3.33158588
   35.0000000       3.63910151    	3.38387728
   40.0000000       3.67414713    	3.43560696
   45.0000000       3.70422602    	3.46321034
   50.0000000       3.73191333    	3.48153424
