   8.00000000       2.90351391    	2.51875877
   10.0000000       3.00845480    	2.57952809
   12.0000000       3.10534692    	2.62640309
   14.0000000       3.19791436    	2.66762209
   16.0000000       3.28655720    	2.71748352
   18.0000000       3.36890960    	2.78724217
   20.0000000       3.44186473    	2.87783694
   22.0000000       3.50357080    	2.97999763
   24.0000000       3.55410075    	3.08220983
   26.0000000       3.59486628    	3.17559671
   28.0000000       3.62777495    	3.25575638
   30.0000000       3.65464973    	3.32202816
   32.0000000       3.67700529    	3.37572813
   35.0000000       3.70453000    	3.43672037
   40.0000000       3.74047422    	3.50258017
   45.0000000       3.76953101    	3.54259920
   50.0000000       3.79473209    	3.57092023
