   8.00000000       3.00847220    	2.77091551
   10.0000000       3.06344914    	2.84345102
   12.0000000       3.10615444    	2.88807702
   14.0000000       3.14334345    	2.91050124
   16.0000000       3.17897034    	2.91706371
   18.0000000       3.21522760    	2.91369128
   20.0000000       3.25310707    	2.90656710
   22.0000000       3.29275513    	2.90103316
   24.0000000       3.33372045    	2.90160060
   26.0000000       3.37518120    	2.91120052
   28.0000000       3.41616368    	2.93063092
   30.0000000       3.45573258    	2.95995641
   32.0000000       3.49314618    	2.99694538
   35.0000000       3.54424429    	3.06171656
   40.0000000       3.61516547    	3.17632508
   45.0000000       3.67027259    	3.28080964
   50.0000000       3.71319485    	3.36872816
