   8.00000000       2.94776869    	2.67148614
   10.0000000       3.01684928    	2.72451949
   12.0000000       3.08119440    	2.73396802
   14.0000000       3.14871311    	2.72434449
   16.0000000       3.22105145    	2.72021532
   18.0000000       3.29556680    	2.74125957
   20.0000000       3.36739898    	2.79585886
   22.0000000       3.43198323    	2.87904286
   24.0000000       3.48687410    	2.97624421
   26.0000000       3.53192616    	3.07379699
   28.0000000       3.56838870    	3.16219306
   30.0000000       3.59795761    	3.23787975
   32.0000000       3.62223601    	3.30003238
   35.0000000       3.65154672    	3.37149358
   40.0000000       3.68861079    	3.44833970
   45.0000000       3.71761918    	3.49360895
   50.0000000       3.74233866    	3.52378058
