   8.00000000       2.88611746    	2.48903275
   10.0000000       2.99123812    	2.57784343
   12.0000000       3.07949209    	2.65860081
   14.0000000       3.15513134    	2.72725081
   16.0000000       3.22220421    	2.78037500
   18.0000000       3.28410673    	2.81922579
   20.0000000       3.34316540    	2.84797621
   22.0000000       3.40063643    	2.87233329
   24.0000000       3.45691681    	2.89724135
   26.0000000       3.51183367    	2.92601013
   28.0000000       3.56490707    	2.96063304
   30.0000000       3.61557150    	3.00181150
   32.0000000       3.66333175    	3.04848766
   35.0000000       3.72881985    	3.12596726
   40.0000000       3.82092786    	3.26219201
   45.0000000       3.89352798    	3.39153862
   50.0000000       3.95026731    	3.50591803
