   8.00000000       2.89160490    	2.54601192
   10.0000000       2.97975159    	2.63020420
   12.0000000       3.05194592    	2.70102262
   14.0000000       3.11366034    	2.75394630
   16.0000000       3.16950750    	2.78855467
   18.0000000       3.22268891    	2.81040645
   20.0000000       3.27490807    	2.82637095
   22.0000000       3.32665491    	2.84295321
   24.0000000       3.37761497    	2.86510587
   26.0000000       3.42706990    	2.89526081
   28.0000000       3.47423267    	2.93307424
   30.0000000       3.51847482    	2.97724104
   32.0000000       3.55943251    	3.02556276
   35.0000000       3.61451745    	3.10042548
   40.0000000       3.69070292    	3.21975732
   45.0000000       3.75093985    	3.32314324
   50.0000000       3.79917264    	3.41048479
