   8.00000000       2.72466683    	2.03175306
   10.0000000       2.89920664    	2.35767984
   12.0000000       3.00997543    	2.53577590
   14.0000000       3.09397340    	2.63729572
   16.0000000       3.16641402    	2.69346666
   18.0000000       3.23459244    	2.72376108
   20.0000000       3.30189037    	2.74250102
   22.0000000       3.36934590    	2.76112080
   24.0000000       3.43651152    	2.78788853
   26.0000000       3.50209951    	2.82746816
   28.0000000       3.56457114    	2.88072228
   30.0000000       3.62260866    	2.94575357
   32.0000000       3.67538214    	3.01826906
   35.0000000       3.74414110    	3.13262272
   40.0000000       3.83332443    	3.31234813
   45.0000000       3.89767957    	3.46107531
   50.0000000       3.94477820    	3.57785130
