   8.00000000       3.07251453    	2.86603570
   10.0000000       3.12349534    	2.89981627
   12.0000000       3.17119551    	2.90723825
   14.0000000       3.22054553    	2.89914727
   16.0000000       3.27337170    	2.88794017
   18.0000000       3.32935405    	2.88441443
   20.0000000       3.38677239    	2.89621830
   22.0000000       3.44331717    	2.92590284
   24.0000000       3.49686289    	2.97173667
   26.0000000       3.54598284    	3.02806783
   28.0000000       3.59008718    	3.08921003
   30.0000000       3.62923765    	3.14994049
   32.0000000       3.66388059    	3.20757103
   35.0000000       3.70869613    	3.28408027
   40.0000000       3.76900101    	3.38641453
   45.0000000       3.81689763    	3.46416569
   50.0000000       3.85631847    	3.52696371
