   8.00000000       2.93262315    	2.64827204
   10.0000000       3.00386381    	2.70977783
   12.0000000       3.06557536    	2.74702811
   14.0000000       3.12389278    	2.76480722
   16.0000000       3.18226147    	2.77132726
   18.0000000       3.24202037    	2.77569938
   20.0000000       3.30309319    	2.78483701
   22.0000000       3.36456108    	2.80333829
   24.0000000       3.42513537    	2.83279610
   26.0000000       3.48351502    	2.87330413
   28.0000000       3.53865027    	2.92283535
   30.0000000       3.58984113    	2.97895074
   32.0000000       3.63675404    	3.03865981
   35.0000000       3.69906807    	3.13020945
   40.0000000       3.78335190    	3.27510762
   45.0000000       3.84767556    	3.40149832
   50.0000000       3.89702249    	3.50772190
