   8.00000000       3.08061242    	2.84494328
   10.0000000       3.13620281    	2.90685034
   12.0000000       3.18267679    	2.93602824
   14.0000000       3.22691107    	2.94320440
   16.0000000       3.27215123    	2.94014454
   18.0000000       3.31926179    	2.93765378
   20.0000000       3.36754441    	2.94452333
   22.0000000       3.41543746    	2.96560240
   24.0000000       3.46117115    	3.00188541
   26.0000000       3.50331378    	3.05043435
   28.0000000       3.54105592    	3.10587358
   30.0000000       3.57421255    	3.16352749
   32.0000000       3.60304832    	3.21948123
   35.0000000       3.63931513    	3.29483795
   40.0000000       3.68574238    	3.39328504
   45.0000000       3.72062349    	3.46280837
   50.0000000       3.74835587    	3.51323104
