   8.00000000       3.03642297    	2.75212026
   10.0000000       3.10426140    	2.83441377
   12.0000000       3.15753007    	2.89067078
   14.0000000       3.20324564    	2.92441797
   16.0000000       3.24598312    	2.93934608
   18.0000000       3.28859329    	2.94124603
   20.0000000       3.33261943    	2.93622971
   22.0000000       3.37861562    	2.93054080
   24.0000000       3.42638183    	2.92945361
   26.0000000       3.47519016    	2.93695545
   28.0000000       3.52400064    	2.95543075
   30.0000000       3.57168627    	2.98533654
   32.0000000       3.61723852    	3.02559018
   35.0000000       3.67998934    	3.10034704
   40.0000000       3.76730585    	3.24053264
   45.0000000       3.83423615    	3.37434411
   50.0000000       3.88498545    	3.48866081
