   8.00000000       3.11228204    	2.97724104
   10.0000000       3.14535522    	2.99156356
   12.0000000       3.17919517    	2.97685814
   14.0000000       3.21825695    	2.94702697
   16.0000000       3.26381683    	2.91602421
   18.0000000       3.31494355    	2.89668441
   20.0000000       3.36915112    	2.89867353
   22.0000000       3.42316890    	2.92646432
   24.0000000       3.47388363    	2.97769022
   26.0000000       3.51914859    	3.04505873
   28.0000000       3.55805755    	3.11949182
   30.0000000       3.59072447    	3.19370389
   32.0000000       3.61784124    	3.26239634
   35.0000000       3.65007854    	3.35019445
   40.0000000       3.68807387    	3.45650959
   45.0000000       3.71414614    	3.52522302
   50.0000000       3.73351216    	3.57053423
