   8.00000000       2.72914720    	1.95685565
   10.0000000       2.92948198    	2.32815266
   12.0000000       3.05409265    	2.53527284
   14.0000000       3.14613986    	2.65715981
   16.0000000       3.22355223    	2.72593904
   18.0000000       3.29528666    	2.76235723
   20.0000000       3.36574650    	2.78255653
   22.0000000       3.43655825    	2.79986453
   24.0000000       3.50751257    	2.82489038
   26.0000000       3.57723904    	2.86429644
   28.0000000       3.64388061    	2.92034245
   30.0000000       3.70570397    	2.99162483
   32.0000000       3.76152301    	3.07392955
   35.0000000       3.83307695    	3.20536613
   40.0000000       3.92252851    	3.41146183
   45.0000000       3.98367953    	3.57596731
   50.0000000       4.02619457    	3.69847059
