   8.00000000       2.90857220    	2.62233901
   10.0000000       2.97666502    	2.70677209
   12.0000000       3.03118825    	2.75240231
   14.0000000       3.08117914    	2.76937962
   16.0000000       3.13123250    	2.77157903
   18.0000000       3.18291116    	2.77159834
   20.0000000       3.23581505    	2.77996302
   22.0000000       3.28845763    	2.80203462
   24.0000000       3.33903933    	2.83901596
   26.0000000       3.38608074    	2.88801241
   28.0000000       3.42873454    	2.94383717
   30.0000000       3.46679163    	3.00168562
   32.0000000       3.50049353    	3.05771065
   35.0000000       3.54395819    	3.13399863
   40.0000000       3.60196948    	3.23568916
   45.0000000       3.64772224    	3.31083202
   50.0000000       3.68543887    	3.36920381
