   8.00000000       2.96501756    	2.69810152
   10.0000000       3.02972150    	2.76752400
   12.0000000       3.08208489    	2.81759620
   14.0000000       3.12772942    	2.84925842
   16.0000000       3.17034221    	2.86718678
   18.0000000       3.21193051    	2.87795758
   20.0000000       3.25323558    	2.88779044
   22.0000000       3.29416084    	2.90101576
   24.0000000       3.33416915    	2.92073274
   26.0000000       3.37260365    	2.94720459
   28.0000000       3.40889335    	2.97963476
   30.0000000       3.44267368    	3.01610398
   32.0000000       3.47379375    	3.05470443
   35.0000000       3.51557755    	3.11288333
   40.0000000       3.57366109    	3.20247197
   45.0000000       3.62025905    	3.27864575
   50.0000000       3.65828514    	3.34323978
