   8.00000000       3.10358572    	2.75410795
   10.0000000       3.19903517    	2.78958297
   12.0000000       3.29267812    	2.81422853
   14.0000000       3.38443398    	2.85672998
   16.0000000       3.46934199    	2.93118095
   18.0000000       3.54240203    	3.03265405
   20.0000000       3.60146761    	3.14613390
   22.0000000       3.64727569    	3.25590897
   24.0000000       3.68204951    	3.35303426
   26.0000000       3.70828676    	3.43457365
   28.0000000       3.72817373    	3.50046563
   30.0000000       3.74342537    	3.55261755
   32.0000000       3.75531840    	3.59381795
   35.0000000       3.76883483    	3.63878322
   40.0000000       3.78448749    	3.68396783
   45.0000000       3.79575181    	3.70797420
   50.0000000       3.80496621    	3.72096419
