   8.00000000       3.13966489    	2.99542046
   10.0000000       3.17425203    	3.01857686
   12.0000000       3.20723104    	3.01596999
   14.0000000       3.24295950    	2.99820185
   16.0000000       3.28307295    	2.97586799
   18.0000000       3.32735038    	2.95957446
   20.0000000       3.37431073    	2.95706010
   22.0000000       3.42176437    	2.97335291
   24.0000000       3.46742868    	3.00826383
   26.0000000       3.50948548    	3.05829549
   28.0000000       3.54688382    	3.11723495
   30.0000000       3.57933545    	3.17917919
   32.0000000       3.60709429    	3.23946714
   35.0000000       3.64114785    	3.32073021
   40.0000000       3.68280983    	3.42602611
   45.0000000       3.71226811    	3.49839830
   50.0000000       3.73444223    	3.54838061
