   8.00000000       2.96479702    	2.54044104
   10.0000000       3.06509686    	2.69901562
   12.0000000       3.13853550    	2.78696823
   14.0000000       3.20023060    	2.83720040
   16.0000000       3.25717592    	2.86339426
   18.0000000       3.31307197    	2.87515545
   20.0000000       3.36964011    	2.88135839
   22.0000000       3.42721224    	2.89005613
   24.0000000       3.48513103    	2.90740848
   26.0000000       3.54215765    	2.93743610
   28.0000000       3.59686375    	2.98079276
   30.0000000       3.64800119    	3.03593111
   32.0000000       3.69472027    	3.09937000
   35.0000000       3.75578260    	3.20220447
   40.0000000       3.83484650    	3.36757326
   45.0000000       3.89129257    	3.50577426
   50.0000000       3.93195438    	3.61382604
