8 	 3.282 	 0.0510 
10 	 3.263 	 0.0395 
12 	 3.222 	 0.0321 
14 	 3.210 	 0.0279 
16 	 3.153 	 0.0263 
18 	 3.063 	 0.0260 
20 	 2.978 	 0.0263 
22 	 2.942 	 0.0295 
24 	 2.919 	 0.0332 
26 	 2.950 	 0.0380 
28 	 3.066 	 0.0421 
30 	 3.072 	 0.0439 
32 	 3.244 	 0.0566 
35 	 3.401 	 0.0587 
40 	 3.557 	 0.0765 
45 	 3.663 	 0.0888 
50 	 3.748 	 0.1017 
