8 	 2.826 	 0.0831 
10 	 2.823 	 0.0625 
12 	 2.820 	 0.0419 
14 	 2.864 	 0.0323 
16 	 2.929 	 0.0283 
18 	 3.029 	 0.0270 
20 	 3.099 	 0.0266 
22 	 3.163 	 0.0300 
24 	 3.291 	 0.0338 
26 	 3.440 	 0.0388 
28 	 3.493 	 0.0432 
30 	 3.551 	 0.0453 
32 	 3.538 	 0.0572 
35 	 3.553 	 0.0612 
40 	 3.610 	 0.0783 
45 	 3.598 	 0.0904 
50 	 3.587 	 0.1026 
