8 	 2.424 	 0.0705 
10 	 2.518 	 0.0598 
12 	 2.613 	 0.0491 
14 	 2.707 	 0.0383 
16 	 2.724 	 0.0336 
18 	 2.720 	 0.0308 
20 	 2.727 	 0.0303 
22 	 2.720 	 0.0368 
24 	 2.767 	 0.0422 
26 	 2.798 	 0.0488 
28 	 2.844 	 0.0552 
30 	 2.830 	 0.0535 
32 	 2.944 	 0.0801 
35 	 2.991 	 0.0753 
40 	 3.239 	 0.1004 
45 	 3.463 	 0.1249 
50 	 3.687 	 0.1494 
